Health: 732; Armor: 0; MR: 8; Gold: 2110
Health: 1232; Armor: 0; MR: 82; Gold: 4780
Health: 1234; Armor: 0; MR: 83; Gold: 4790
Health: 1235; Armor: 0; MR: 83; Gold: 4800
Health: 1237; Armor: 0; MR: 83; Gold: 4810
Health: 1239; Armor: 0; MR: 83; Gold: 4820
Health: 1241; Armor: 0; MR: 84; Gold: 4830
Health: 1243; Armor: 0; MR: 84; Gold: 4840
Health: 1245; Armor: 0; MR: 84; Gold: 4850
Health: 1247; Armor: 0; MR: 85; Gold: 4860
Health: 1249; Armor: 0; MR: 85; Gold: 4870
Health: 1250; Armor: 0; MR: 85; Gold: 4880
Health: 1252; Armor: 0; MR: 85; Gold: 4890
Health: 1254; Armor: 0; MR: 86; Gold: 4900
Health: 1256; Armor: 0; MR: 86; Gold: 4910
Health: 1258; Armor: 0; MR: 86; Gold: 4920
Health: 1260; Armor: 0; MR: 86; Gold: 4930
Health: 1262; Armor: 0; MR: 87; Gold: 4940
Health: 1264; Armor: 0; MR: 87; Gold: 4950
Health: 1265; Armor: 0; MR: 87; Gold: 4960
Health: 1267; Armor: 0; MR: 88; Gold: 4970
Health: 1269; Armor: 0; MR: 88; Gold: 4980
Health: 1271; Armor: 0; MR: 88; Gold: 4990
Health: 1273; Armor: 0; MR: 88; Gold: 5000
Health: 1275; Armor: 0; MR: 89; Gold: 5010
Health: 1277; Armor: 0; MR: 89; Gold: 5020
Health: 1279; Armor: 0; MR: 89; Gold: 5030
Health: 1280; Armor: 0; MR: 90; Gold: 5040
Health: 1282; Armor: 0; MR: 90; Gold: 5050
Health: 1284; Armor: 0; MR: 90; Gold: 5060
Health: 1286; Armor: 0; MR: 90; Gold: 5070
Health: 1288; Armor: 0; MR: 91; Gold: 5080
Health: 1290; Armor: 0; MR: 91; Gold: 5090
Health: 1292; Armor: 0; MR: 91; Gold: 5100
Health: 1294; Armor: 0; MR: 91; Gold: 5110
Health: 1295; Armor: 0; MR: 92; Gold: 5120
Health: 1297; Armor: 0; MR: 92; Gold: 5130
Health: 1299; Armor: 0; MR: 92; Gold: 5140
Health: 1301; Armor: 0; MR: 93; Gold: 5150
Health: 1303; Armor: 0; MR: 93; Gold: 5160
Health: 1305; Armor: 0; MR: 93; Gold: 5170
Health: 1307; Armor: 0; MR: 93; Gold: 5180
Health: 1308; Armor: 0; MR: 94; Gold: 5190
Health: 1310; Armor: 0; MR: 94; Gold: 5200
Health: 1312; Armor: 0; MR: 94; Gold: 5210
Health: 1314; Armor: 0; MR: 95; Gold: 5220
Health: 1316; Armor: 0; MR: 95; Gold: 5230
Health: 1318; Armor: 0; MR: 95; Gold: 5240
Health: 1320; Armor: 0; MR: 95; Gold: 5250
Health: 1322; Armor: 0; MR: 96; Gold: 5260
Health: 1323; Armor: 0; MR: 96; Gold: 5270
Health: 1325; Armor: 0; MR: 96; Gold: 5280
Health: 1327; Armor: 0; MR: 96; Gold: 5290
Health: 1329; Armor: 0; MR: 97; Gold: 5300
Health: 1331; Armor: 0; MR: 97; Gold: 5310
Health: 1333; Armor: 0; MR: 97; Gold: 5320
Health: 1335; Armor: 0; MR: 98; Gold: 5330
Health: 1337; Armor: 0; MR: 98; Gold: 5340
Health: 1338; Armor: 0; MR: 98; Gold: 5350
Health: 1340; Armor: 0; MR: 98; Gold: 5360
Health: 1342; Armor: 0; MR: 99; Gold: 5370
Health: 1344; Armor: 0; MR: 99; Gold: 5380
Health: 1346; Armor: 0; MR: 99; Gold: 5390
Health: 1348; Armor: 0; MR: 99; Gold: 5400
Health: 1350; Armor: 0; MR: 100; Gold: 5410
Health: 1352; Armor: 0; MR: 100; Gold: 5420
Health: 1353; Armor: 0; MR: 100; Gold: 5430
Health: 1355; Armor: 0; MR: 101; Gold: 5440
Health: 1357; Armor: 0; MR: 101; Gold: 5450
Health: 1359; Armor: 0; MR: 101; Gold: 5460
Health: 1361; Armor: 0; MR: 101; Gold: 5470
Health: 1363; Armor: 0; MR: 102; Gold: 5480
Health: 1365; Armor: 0; MR: 102; Gold: 5490
Health: 1367; Armor: 0; MR: 102; Gold: 5500
Health: 1368; Armor: 0; MR: 103; Gold: 5510
Health: 1370; Armor: 0; MR: 103; Gold: 5520
Health: 1372; Armor: 0; MR: 103; Gold: 5530
Health: 1374; Armor: 0; MR: 103; Gold: 5540
Health: 1376; Armor: 0; MR: 104; Gold: 5550
Health: 1378; Armor: 0; MR: 104; Gold: 5560
Health: 1380; Armor: 0; MR: 104; Gold: 5570
Health: 1382; Armor: 0; MR: 104; Gold: 5580
Health: 1383; Armor: 0; MR: 105; Gold: 5590
Health: 1385; Armor: 0; MR: 105; Gold: 5600
Health: 1387; Armor: 0; MR: 105; Gold: 5610
Health: 1389; Armor: 0; MR: 106; Gold: 5620
Health: 1391; Armor: 0; MR: 106; Gold: 5630
Health: 1393; Armor: 0; MR: 106; Gold: 5640
Health: 1395; Armor: 0; MR: 106; Gold: 5650
Health: 1396; Armor: 0; MR: 107; Gold: 5660
Health: 1398; Armor: 0; MR: 107; Gold: 5670
Health: 1400; Armor: 0; MR: 107; Gold: 5680
Health: 1402; Armor: 0; MR: 108; Gold: 5690
Health: 1404; Armor: 0; MR: 108; Gold: 5700
Health: 1406; Armor: 0; MR: 108; Gold: 5710
Health: 1408; Armor: 0; MR: 108; Gold: 5720
Health: 1410; Armor: 0; MR: 109; Gold: 5730
Health: 1412; Armor: 0; MR: 109; Gold: 5740
Health: 1413; Armor: 0; MR: 109; Gold: 5750
Health: 1415; Armor: 0; MR: 109; Gold: 5760
Health: 1417; Armor: 0; MR: 110; Gold: 5770
Health: 1419; Armor: 0; MR: 110; Gold: 5780
Health: 1421; Armor: 0; MR: 110; Gold: 5790
Health: 1423; Armor: 0; MR: 111; Gold: 5800
Health: 1425; Armor: 0; MR: 111; Gold: 5810
Health: 1426; Armor: 0; MR: 111; Gold: 5820
Health: 1428; Armor: 0; MR: 111; Gold: 5830
Health: 1430; Armor: 0; MR: 112; Gold: 5840
Health: 1432; Armor: 0; MR: 112; Gold: 5850
Health: 1434; Armor: 0; MR: 112; Gold: 5860
Health: 1436; Armor: 0; MR: 113; Gold: 5870
Health: 1438; Armor: 0; MR: 113; Gold: 5880
Health: 1440; Armor: 0; MR: 113; Gold: 5890
Health: 1441; Armor: 0; MR: 113; Gold: 5900
Health: 1443; Armor: 0; MR: 114; Gold: 5910
Health: 1445; Armor: 0; MR: 114; Gold: 5920
Health: 1447; Armor: 0; MR: 114; Gold: 5930
Health: 1449; Armor: 0; MR: 114; Gold: 5940
Health: 1451; Armor: 0; MR: 115; Gold: 5950
Health: 1453; Armor: 0; MR: 115; Gold: 5960
Health: 1455; Armor: 0; MR: 115; Gold: 5970
Health: 1456; Armor: 0; MR: 116; Gold: 5980
Health: 1458; Armor: 0; MR: 116; Gold: 5990
Health: 1460; Armor: 0; MR: 116; Gold: 6000
Health: 1462; Armor: 0; MR: 116; Gold: 6010
Health: 1464; Armor: 0; MR: 117; Gold: 6020
Health: 1466; Armor: 0; MR: 117; Gold: 6030
Health: 1468; Armor: 0; MR: 117; Gold: 6040
Health: 1470; Armor: 0; MR: 118; Gold: 6050
Health: 1471; Armor: 0; MR: 118; Gold: 6060
Health: 1473; Armor: 0; MR: 118; Gold: 6070
Health: 1475; Armor: 0; MR: 118; Gold: 6080
Health: 1477; Armor: 0; MR: 119; Gold: 6090
Health: 1479; Armor: 0; MR: 119; Gold: 6100
Health: 1481; Armor: 0; MR: 119; Gold: 6110
Health: 1483; Armor: 0; MR: 120; Gold: 6120
Health: 1485; Armor: 0; MR: 120; Gold: 6130
Health: 1486; Armor: 0; MR: 120; Gold: 6140
Health: 1488; Armor: 0; MR: 120; Gold: 6150
Health: 1490; Armor: 0; MR: 121; Gold: 6160
Health: 1492; Armor: 0; MR: 121; Gold: 6170
Health: 1494; Armor: 0; MR: 121; Gold: 6180
Health: 1496; Armor: 0; MR: 121; Gold: 6190
Health: 1498; Armor: 0; MR: 122; Gold: 6200
Health: 1499; Armor: 0; MR: 122; Gold: 6210
Health: 1501; Armor: 0; MR: 122; Gold: 6220
Health: 1503; Armor: 0; MR: 123; Gold: 6230
Health: 1505; Armor: 0; MR: 123; Gold: 6240
Health: 1507; Armor: 0; MR: 123; Gold: 6250
Health: 1509; Armor: 0; MR: 123; Gold: 6260
Health: 1511; Armor: 0; MR: 124; Gold: 6270
Health: 1513; Armor: 0; MR: 124; Gold: 6280
Health: 1514; Armor: 0; MR: 124; Gold: 6290
Health: 1516; Armor: 0; MR: 125; Gold: 6300
Health: 1518; Armor: 0; MR: 125; Gold: 6310
Health: 1520; Armor: 0; MR: 125; Gold: 6320
Health: 1522; Armor: 0; MR: 125; Gold: 6330
Health: 1524; Armor: 0; MR: 126; Gold: 6340
Health: 1526; Armor: 0; MR: 126; Gold: 6350
Health: 1528; Armor: 0; MR: 126; Gold: 6360
Health: 1529; Armor: 0; MR: 126; Gold: 6370
Health: 1531; Armor: 0; MR: 127; Gold: 6380
Health: 1533; Armor: 0; MR: 127; Gold: 6390
Health: 1535; Armor: 0; MR: 127; Gold: 6400
Health: 1537; Armor: 0; MR: 128; Gold: 6410
Health: 1539; Armor: 0; MR: 128; Gold: 6420
Health: 1541; Armor: 0; MR: 128; Gold: 6430
Health: 1543; Armor: 0; MR: 128; Gold: 6440
Health: 1544; Armor: 0; MR: 129; Gold: 6450
Health: 1546; Armor: 0; MR: 129; Gold: 6460
Health: 1548; Armor: 0; MR: 129; Gold: 6470
Health: 1550; Armor: 0; MR: 129; Gold: 6480
Health: 1552; Armor: 0; MR: 130; Gold: 6490
Health: 1554; Armor: 0; MR: 130; Gold: 6500
Health: 1556; Armor: 0; MR: 130; Gold: 6510
Health: 1558; Armor: 0; MR: 131; Gold: 6520
Health: 1559; Armor: 0; MR: 131; Gold: 6530
Health: 1561; Armor: 0; MR: 131; Gold: 6540
Health: 1563; Armor: 0; MR: 131; Gold: 6550
Health: 1565; Armor: 0; MR: 132; Gold: 6560
Health: 1567; Armor: 0; MR: 132; Gold: 6570
Health: 1569; Armor: 0; MR: 132; Gold: 6580
Health: 1571; Armor: 0; MR: 133; Gold: 6590
Health: 1573; Armor: 0; MR: 133; Gold: 6600
Health: 1574; Armor: 0; MR: 133; Gold: 6610
Health: 1576; Armor: 0; MR: 133; Gold: 6620
Health: 1578; Armor: 0; MR: 134; Gold: 6630
Health: 1580; Armor: 0; MR: 134; Gold: 6640
Health: 1582; Armor: 0; MR: 134; Gold: 6650
Health: 1584; Armor: 0; MR: 134; Gold: 6660
Health: 1586; Armor: 0; MR: 135; Gold: 6670
Health: 1588; Armor: 0; MR: 135; Gold: 6680
Health: 1589; Armor: 0; MR: 135; Gold: 6690
Health: 1591; Armor: 0; MR: 136; Gold: 6700
Health: 1593; Armor: 0; MR: 136; Gold: 6710
Health: 1595; Armor: 0; MR: 136; Gold: 6720
Health: 1597; Armor: 0; MR: 136; Gold: 6730
Health: 1599; Armor: 0; MR: 137; Gold: 6740
Health: 1601; Armor: 0; MR: 137; Gold: 6750
Health: 1602; Armor: 0; MR: 137; Gold: 6760
Health: 1604; Armor: 0; MR: 138; Gold: 6770
Health: 1606; Armor: 0; MR: 138; Gold: 6780
Health: 1608; Armor: 0; MR: 138; Gold: 6790
Health: 1610; Armor: 0; MR: 138; Gold: 6800
Health: 1612; Armor: 0; MR: 139; Gold: 6810
Health: 1614; Armor: 0; MR: 139; Gold: 6820
Health: 1616; Armor: 0; MR: 139; Gold: 6830
Health: 1617; Armor: 0; MR: 140; Gold: 6840
Health: 1619; Armor: 0; MR: 140; Gold: 6850
Health: 1621; Armor: 0; MR: 140; Gold: 6860
Health: 1623; Armor: 0; MR: 140; Gold: 6870
Health: 1625; Armor: 0; MR: 141; Gold: 6880
Health: 1627; Armor: 0; MR: 141; Gold: 6890
Health: 1629; Armor: 0; MR: 141; Gold: 6900
Health: 1631; Armor: 0; MR: 141; Gold: 6910
Health: 1632; Armor: 0; MR: 142; Gold: 6920
Health: 1634; Armor: 0; MR: 142; Gold: 6930
Health: 1636; Armor: 0; MR: 142; Gold: 6940
Health: 1638; Armor: 0; MR: 143; Gold: 6950
Health: 1640; Armor: 0; MR: 143; Gold: 6960
Health: 1642; Armor: 0; MR: 143; Gold: 6970
Health: 1644; Armor: 0; MR: 143; Gold: 6980
Health: 1646; Armor: 0; MR: 144; Gold: 6990
Health: 1647; Armor: 0; MR: 144; Gold: 7000
Health: 1649; Armor: 0; MR: 144; Gold: 7010
Health: 1651; Armor: 0; MR: 144; Gold: 7020
Health: 1653; Armor: 0; MR: 145; Gold: 7030
Health: 1655; Armor: 0; MR: 145; Gold: 7040
Health: 1657; Armor: 0; MR: 145; Gold: 7050
Health: 1659; Armor: 0; MR: 146; Gold: 7060
Health: 1661; Armor: 0; MR: 146; Gold: 7070
Health: 1662; Armor: 0; MR: 146; Gold: 7080
Health: 1664; Armor: 0; MR: 146; Gold: 7090
Health: 1666; Armor: 0; MR: 147; Gold: 7100
Health: 1668; Armor: 0; MR: 147; Gold: 7110
Health: 1670; Armor: 0; MR: 147; Gold: 7120
Health: 1672; Armor: 0; MR: 148; Gold: 7130
Health: 1674; Armor: 0; MR: 148; Gold: 7140
Health: 1676; Armor: 0; MR: 148; Gold: 7150
Health: 1677; Armor: 0; MR: 148; Gold: 7160
Health: 1679; Armor: 0; MR: 149; Gold: 7170
Health: 1681; Armor: 0; MR: 149; Gold: 7180
Health: 1683; Armor: 0; MR: 149; Gold: 7190
Health: 1685; Armor: 0; MR: 149; Gold: 7200
Health: 1687; Armor: 0; MR: 150; Gold: 7210
Health: 1689; Armor: 0; MR: 150; Gold: 7220
Health: 1691; Armor: 0; MR: 150; Gold: 7230
Health: 1692; Armor: 0; MR: 151; Gold: 7240
Health: 1694; Armor: 0; MR: 151; Gold: 7250
Health: 1696; Armor: 0; MR: 151; Gold: 7260
Health: 1698; Armor: 0; MR: 151; Gold: 7270
Health: 1700; Armor: 0; MR: 152; Gold: 7280
Health: 1702; Armor: 0; MR: 152; Gold: 7290
Health: 1704; Armor: 0; MR: 152; Gold: 7300
Health: 1705; Armor: 0; MR: 153; Gold: 7310
Health: 1707; Armor: 0; MR: 153; Gold: 7320
Health: 1709; Armor: 0; MR: 153; Gold: 7330
Health: 1711; Armor: 0; MR: 153; Gold: 7340
Health: 1713; Armor: 0; MR: 154; Gold: 7350
Health: 1715; Armor: 0; MR: 154; Gold: 7360
Health: 1717; Armor: 0; MR: 154; Gold: 7370
Health: 1719; Armor: 0; MR: 154; Gold: 7380
Health: 1720; Armor: 0; MR: 155; Gold: 7390
Health: 1722; Armor: 0; MR: 155; Gold: 7400
Health: 1724; Armor: 0; MR: 155; Gold: 7410
Health: 1726; Armor: 0; MR: 156; Gold: 7420
Health: 1728; Armor: 0; MR: 156; Gold: 7430
Health: 1730; Armor: 0; MR: 156; Gold: 7440
Health: 1732; Armor: 0; MR: 156; Gold: 7450
Health: 1734; Armor: 0; MR: 157; Gold: 7460
Health: 1735; Armor: 0; MR: 157; Gold: 7470
Health: 1737; Armor: 0; MR: 157; Gold: 7480
Health: 1739; Armor: 0; MR: 158; Gold: 7490
Health: 1741; Armor: 0; MR: 158; Gold: 7500
Health: 1743; Armor: 0; MR: 158; Gold: 7510
Health: 1745; Armor: 0; MR: 158; Gold: 7520
Health: 1747; Armor: 0; MR: 159; Gold: 7530
Health: 1749; Armor: 0; MR: 159; Gold: 7540
Health: 1750; Armor: 0; MR: 159; Gold: 7550
Health: 1752; Armor: 0; MR: 160; Gold: 7560
Health: 1754; Armor: 0; MR: 160; Gold: 7570
Health: 1756; Armor: 0; MR: 160; Gold: 7580
Health: 1758; Armor: 0; MR: 160; Gold: 7590
Health: 1760; Armor: 0; MR: 161; Gold: 7600
Health: 1762; Armor: 0; MR: 161; Gold: 7610
Health: 1764; Armor: 0; MR: 161; Gold: 7620
Health: 1765; Armor: 0; MR: 161; Gold: 7630
Health: 1767; Armor: 0; MR: 162; Gold: 7640
Health: 1769; Armor: 0; MR: 162; Gold: 7650
Health: 1771; Armor: 0; MR: 162; Gold: 7660
Health: 1773; Armor: 0; MR: 163; Gold: 7670
Health: 1775; Armor: 0; MR: 163; Gold: 7680
Health: 1777; Armor: 0; MR: 163; Gold: 7690
Health: 1779; Armor: 0; MR: 163; Gold: 7700
Health: 1780; Armor: 0; MR: 164; Gold: 7710
Health: 1782; Armor: 0; MR: 164; Gold: 7720
Health: 1784; Armor: 0; MR: 164; Gold: 7730
Health: 1786; Armor: 0; MR: 165; Gold: 7740
Health: 1788; Armor: 0; MR: 165; Gold: 7750
Health: 1790; Armor: 0; MR: 165; Gold: 7760
Health: 1792; Armor: 0; MR: 165; Gold: 7770
Health: 1794; Armor: 0; MR: 166; Gold: 7780
Health: 1795; Armor: 0; MR: 166; Gold: 7790
Health: 1797; Armor: 0; MR: 166; Gold: 7800
Health: 1799; Armor: 0; MR: 166; Gold: 7810
Health: 1801; Armor: 0; MR: 167; Gold: 7820
Health: 1803; Armor: 0; MR: 167; Gold: 7830
Health: 1805; Armor: 0; MR: 167; Gold: 7840
Health: 1807; Armor: 0; MR: 168; Gold: 7850
Health: 1808; Armor: 0; MR: 168; Gold: 7860
Health: 1810; Armor: 0; MR: 168; Gold: 7870
Health: 1812; Armor: 0; MR: 168; Gold: 7880
Health: 1814; Armor: 0; MR: 169; Gold: 7890
Health: 1816; Armor: 0; MR: 169; Gold: 7900
Health: 1818; Armor: 0; MR: 169; Gold: 7910
Health: 1820; Armor: 0; MR: 169; Gold: 7920
Health: 1822; Armor: 0; MR: 170; Gold: 7930
Health: 1823; Armor: 0; MR: 170; Gold: 7940
Health: 1825; Armor: 0; MR: 170; Gold: 7950
Health: 1827; Armor: 0; MR: 171; Gold: 7960
Health: 1829; Armor: 0; MR: 171; Gold: 7970
Health: 1831; Armor: 0; MR: 171; Gold: 7980
Health: 1833; Armor: 0; MR: 171; Gold: 7990
Health: 1835; Armor: 0; MR: 172; Gold: 8000
Health: 1837; Armor: 0; MR: 172; Gold: 8010
Health: 1838; Armor: 0; MR: 172; Gold: 8020
Health: 1840; Armor: 0; MR: 173; Gold: 8030
Health: 1842; Armor: 0; MR: 173; Gold: 8040
Health: 1844; Armor: 0; MR: 173; Gold: 8050
Health: 1846; Armor: 0; MR: 173; Gold: 8060
Health: 1848; Armor: 0; MR: 174; Gold: 8070
Health: 1850; Armor: 0; MR: 174; Gold: 8080
Health: 1852; Armor: 0; MR: 174; Gold: 8090
Health: 1853; Armor: 0; MR: 175; Gold: 8100
Health: 1855; Armor: 0; MR: 175; Gold: 8110
Health: 1857; Armor: 0; MR: 175; Gold: 8120
Health: 1859; Armor: 0; MR: 175; Gold: 8130
Health: 1861; Armor: 0; MR: 176; Gold: 8140
Health: 1863; Armor: 0; MR: 176; Gold: 8150
Health: 1865; Armor: 0; MR: 176; Gold: 8160
Health: 1867; Armor: 0; MR: 176; Gold: 8170
Health: 1868; Armor: 0; MR: 177; Gold: 8180
Health: 1870; Armor: 0; MR: 177; Gold: 8190
Health: 1872; Armor: 0; MR: 177; Gold: 8200
Health: 1874; Armor: 0; MR: 178; Gold: 8210
Health: 1876; Armor: 0; MR: 178; Gold: 8220
Health: 1878; Armor: 0; MR: 178; Gold: 8230
Health: 1880; Armor: 0; MR: 178; Gold: 8240
Health: 1882; Armor: 0; MR: 179; Gold: 8250
Health: 1883; Armor: 0; MR: 179; Gold: 8260
Health: 1885; Armor: 0; MR: 179; Gold: 8270
Health: 1887; Armor: 0; MR: 179; Gold: 8280
Health: 1889; Armor: 0; MR: 180; Gold: 8290
Health: 1891; Armor: 0; MR: 180; Gold: 8300
Health: 1893; Armor: 0; MR: 180; Gold: 8310
Health: 1895; Armor: 0; MR: 181; Gold: 8320
Health: 1896; Armor: 0; MR: 181; Gold: 8330
Health: 1898; Armor: 0; MR: 181; Gold: 8340
Health: 1900; Armor: 0; MR: 181; Gold: 8350
Health: 1902; Armor: 0; MR: 182; Gold: 8360
Health: 1904; Armor: 0; MR: 182; Gold: 8370
Health: 1906; Armor: 0; MR: 182; Gold: 8380
Health: 1908; Armor: 0; MR: 183; Gold: 8390
Health: 1910; Armor: 0; MR: 183; Gold: 8400
Health: 1911; Armor: 0; MR: 183; Gold: 8410
Health: 1913; Armor: 0; MR: 183; Gold: 8420
Health: 1915; Armor: 0; MR: 184; Gold: 8430
Health: 1917; Armor: 0; MR: 184; Gold: 8440
Health: 1919; Armor: 0; MR: 184; Gold: 8450
Health: 1921; Armor: 0; MR: 185; Gold: 8460
Health: 1923; Armor: 0; MR: 185; Gold: 8470
Health: 1925; Armor: 0; MR: 185; Gold: 8480
Health: 1926; Armor: 0; MR: 185; Gold: 8490
Health: 1928; Armor: 0; MR: 186; Gold: 8500
Health: 1930; Armor: 0; MR: 186; Gold: 8510
Health: 1932; Armor: 0; MR: 186; Gold: 8520
Health: 1934; Armor: 0; MR: 186; Gold: 8530
Health: 1936; Armor: 0; MR: 187; Gold: 8540
Health: 1938; Armor: 0; MR: 187; Gold: 8550
Health: 1940; Armor: 0; MR: 187; Gold: 8560
Health: 1941; Armor: 0; MR: 188; Gold: 8570
Health: 1943; Armor: 0; MR: 188; Gold: 8580
Health: 1945; Armor: 0; MR: 188; Gold: 8590
