Health: 0; Armor: 28; MR: 0; Gold: 570
Health: 1496; Armor: 2; MR: 8; Gold: 4190
Health: 1498; Armor: 2; MR: 8; Gold: 4200
Health: 1500; Armor: 2; MR: 8; Gold: 4210
Health: 1501; Armor: 2; MR: 8; Gold: 4220
Health: 1503; Armor: 3; MR: 8; Gold: 4230
Health: 1505; Armor: 3; MR: 8; Gold: 4240
Health: 1507; Armor: 3; MR: 8; Gold: 4250
Health: 1509; Armor: 3; MR: 8; Gold: 4260
Health: 1511; Armor: 3; MR: 9; Gold: 4270
Health: 1513; Armor: 3; MR: 9; Gold: 4280
Health: 1514; Armor: 3; MR: 9; Gold: 4290
Health: 1516; Armor: 3; MR: 9; Gold: 4300
Health: 1518; Armor: 4; MR: 9; Gold: 4310
Health: 1520; Armor: 4; MR: 9; Gold: 4320
Health: 1522; Armor: 4; MR: 9; Gold: 4330
Health: 1524; Armor: 4; MR: 10; Gold: 4340
Health: 1526; Armor: 4; MR: 10; Gold: 4350
Health: 1528; Armor: 4; MR: 10; Gold: 4360
Health: 1529; Armor: 4; MR: 10; Gold: 4370
Health: 1531; Armor: 4; MR: 10; Gold: 4380
Health: 1533; Armor: 5; MR: 10; Gold: 4390
Health: 1535; Armor: 5; MR: 10; Gold: 4400
Health: 1537; Armor: 5; MR: 11; Gold: 4410
Health: 1539; Armor: 5; MR: 11; Gold: 4420
Health: 1541; Armor: 5; MR: 11; Gold: 4430
Health: 1543; Armor: 5; MR: 11; Gold: 4440
Health: 1544; Armor: 5; MR: 11; Gold: 4450
Health: 1546; Armor: 5; MR: 11; Gold: 4460
Health: 1548; Armor: 6; MR: 11; Gold: 4470
Health: 1550; Armor: 6; MR: 11; Gold: 4480
Health: 1552; Armor: 6; MR: 12; Gold: 4490
Health: 1554; Armor: 6; MR: 12; Gold: 4500
Health: 1556; Armor: 6; MR: 12; Gold: 4510
Health: 1558; Armor: 6; MR: 12; Gold: 4520
Health: 1559; Armor: 6; MR: 12; Gold: 4530
Health: 1561; Armor: 6; MR: 12; Gold: 4540
Health: 1563; Armor: 7; MR: 12; Gold: 4550
Health: 1565; Armor: 7; MR: 13; Gold: 4560
Health: 1567; Armor: 7; MR: 13; Gold: 4570
Health: 1569; Armor: 7; MR: 13; Gold: 4580
Health: 1571; Armor: 7; MR: 13; Gold: 4590
Health: 1573; Armor: 7; MR: 13; Gold: 4600
Health: 1574; Armor: 7; MR: 13; Gold: 4610
Health: 1576; Armor: 8; MR: 13; Gold: 4620
Health: 1578; Armor: 8; MR: 14; Gold: 4630
Health: 1580; Armor: 8; MR: 14; Gold: 4640
Health: 1582; Armor: 8; MR: 14; Gold: 4650
Health: 1584; Armor: 8; MR: 14; Gold: 4660
Health: 1586; Armor: 8; MR: 14; Gold: 4670
Health: 1588; Armor: 8; MR: 14; Gold: 4680
Health: 1589; Armor: 8; MR: 14; Gold: 4690
Health: 1591; Armor: 9; MR: 14; Gold: 4700
Health: 1593; Armor: 9; MR: 15; Gold: 4710
Health: 1595; Armor: 9; MR: 15; Gold: 4720
Health: 1597; Armor: 9; MR: 15; Gold: 4730
Health: 1599; Armor: 9; MR: 15; Gold: 4740
Health: 1601; Armor: 9; MR: 15; Gold: 4750
Health: 1602; Armor: 9; MR: 15; Gold: 4760
Health: 1604; Armor: 9; MR: 15; Gold: 4770
Health: 1606; Armor: 10; MR: 16; Gold: 4780
Health: 1608; Armor: 10; MR: 16; Gold: 4790
Health: 1610; Armor: 10; MR: 16; Gold: 4800
Health: 1612; Armor: 10; MR: 16; Gold: 4810
Health: 1614; Armor: 10; MR: 16; Gold: 4820
Health: 1616; Armor: 10; MR: 16; Gold: 4830
Health: 1617; Armor: 10; MR: 16; Gold: 4840
Health: 1619; Armor: 10; MR: 16; Gold: 4850
Health: 1621; Armor: 11; MR: 17; Gold: 4860
Health: 1623; Armor: 11; MR: 17; Gold: 4870
Health: 1625; Armor: 11; MR: 17; Gold: 4880
Health: 1627; Armor: 11; MR: 17; Gold: 4890
Health: 1629; Armor: 11; MR: 17; Gold: 4900
Health: 1631; Armor: 11; MR: 17; Gold: 4910
Health: 1632; Armor: 11; MR: 17; Gold: 4920
Health: 1634; Armor: 11; MR: 18; Gold: 4930
Health: 1636; Armor: 12; MR: 18; Gold: 4940
Health: 1638; Armor: 12; MR: 18; Gold: 4950
Health: 1640; Armor: 12; MR: 18; Gold: 4960
Health: 1642; Armor: 12; MR: 18; Gold: 4970
Health: 1644; Armor: 12; MR: 18; Gold: 4980
Health: 1646; Armor: 12; MR: 18; Gold: 4990
Health: 1647; Armor: 12; MR: 19; Gold: 5000
Health: 1649; Armor: 13; MR: 19; Gold: 5010
Health: 1651; Armor: 13; MR: 19; Gold: 5020
Health: 1653; Armor: 13; MR: 19; Gold: 5030
Health: 1655; Armor: 13; MR: 19; Gold: 5040
Health: 1657; Armor: 13; MR: 19; Gold: 5050
Health: 1659; Armor: 13; MR: 19; Gold: 5060
Health: 1661; Armor: 13; MR: 19; Gold: 5070
Health: 1662; Armor: 13; MR: 20; Gold: 5080
Health: 1664; Armor: 14; MR: 20; Gold: 5090
Health: 1666; Armor: 14; MR: 20; Gold: 5100
Health: 1668; Armor: 14; MR: 20; Gold: 5110
Health: 1670; Armor: 14; MR: 20; Gold: 5120
Health: 1672; Armor: 14; MR: 20; Gold: 5130
Health: 1674; Armor: 14; MR: 20; Gold: 5140
Health: 1676; Armor: 14; MR: 21; Gold: 5150
Health: 1677; Armor: 14; MR: 21; Gold: 5160
Health: 1679; Armor: 15; MR: 21; Gold: 5170
Health: 1681; Armor: 15; MR: 21; Gold: 5180
Health: 1683; Armor: 15; MR: 21; Gold: 5190
Health: 1685; Armor: 15; MR: 21; Gold: 5200
Health: 1687; Armor: 15; MR: 21; Gold: 5210
Health: 1689; Armor: 15; MR: 21; Gold: 5220
Health: 1690; Armor: 15; MR: 22; Gold: 5230
Health: 1692; Armor: 15; MR: 22; Gold: 5240
Health: 1694; Armor: 16; MR: 22; Gold: 5250
Health: 1696; Armor: 16; MR: 22; Gold: 5260
Health: 1698; Armor: 16; MR: 22; Gold: 5270
Health: 1700; Armor: 16; MR: 22; Gold: 5280
Health: 1702; Armor: 16; MR: 22; Gold: 5290
Health: 1704; Armor: 16; MR: 23; Gold: 5300
Health: 1705; Armor: 16; MR: 23; Gold: 5310
Health: 1707; Armor: 17; MR: 23; Gold: 5320
Health: 1709; Armor: 17; MR: 23; Gold: 5330
Health: 1711; Armor: 17; MR: 23; Gold: 5340
Health: 1713; Armor: 17; MR: 23; Gold: 5350
Health: 1715; Armor: 17; MR: 23; Gold: 5360
Health: 1717; Armor: 17; MR: 24; Gold: 5370
Health: 1719; Armor: 17; MR: 24; Gold: 5380
Health: 1720; Armor: 17; MR: 24; Gold: 5390
Health: 1722; Armor: 18; MR: 24; Gold: 5400
Health: 1724; Armor: 18; MR: 24; Gold: 5410
Health: 1726; Armor: 18; MR: 24; Gold: 5420
Health: 1728; Armor: 18; MR: 24; Gold: 5430
Health: 1730; Armor: 18; MR: 24; Gold: 5440
Health: 1732; Armor: 18; MR: 25; Gold: 5450
Health: 1734; Armor: 18; MR: 25; Gold: 5460
Health: 1735; Armor: 18; MR: 25; Gold: 5470
Health: 1737; Armor: 19; MR: 25; Gold: 5480
Health: 1739; Armor: 19; MR: 25; Gold: 5490
Health: 1741; Armor: 19; MR: 25; Gold: 5500
Health: 1743; Armor: 19; MR: 25; Gold: 5510
Health: 1745; Armor: 19; MR: 26; Gold: 5520
Health: 1747; Armor: 19; MR: 26; Gold: 5530
Health: 1749; Armor: 19; MR: 26; Gold: 5540
Health: 1750; Armor: 19; MR: 26; Gold: 5550
Health: 1752; Armor: 20; MR: 26; Gold: 5560
Health: 1754; Armor: 20; MR: 26; Gold: 5570
Health: 1756; Armor: 20; MR: 26; Gold: 5580
Health: 1758; Armor: 20; MR: 26; Gold: 5590
Health: 1760; Armor: 20; MR: 27; Gold: 5600
Health: 1762; Armor: 20; MR: 27; Gold: 5610
Health: 1764; Armor: 20; MR: 27; Gold: 5620
Health: 1765; Armor: 20; MR: 27; Gold: 5630
Health: 1767; Armor: 21; MR: 27; Gold: 5640
Health: 1769; Armor: 21; MR: 27; Gold: 5650
Health: 1771; Armor: 21; MR: 27; Gold: 5660
Health: 1773; Armor: 21; MR: 28; Gold: 5670
Health: 1775; Armor: 21; MR: 28; Gold: 5680
Health: 1777; Armor: 21; MR: 28; Gold: 5690
Health: 1779; Armor: 21; MR: 28; Gold: 5700
Health: 1780; Armor: 22; MR: 28; Gold: 5710
Health: 1782; Armor: 22; MR: 28; Gold: 5720
Health: 1784; Armor: 22; MR: 28; Gold: 5730
Health: 1786; Armor: 22; MR: 29; Gold: 5740
Health: 1788; Armor: 22; MR: 29; Gold: 5750
Health: 1790; Armor: 22; MR: 29; Gold: 5760
Health: 1792; Armor: 22; MR: 29; Gold: 5770
Health: 1794; Armor: 22; MR: 29; Gold: 5780
Health: 1795; Armor: 23; MR: 29; Gold: 5790
Health: 1797; Armor: 23; MR: 29; Gold: 5800
Health: 1799; Armor: 23; MR: 29; Gold: 5810
Health: 1801; Armor: 23; MR: 30; Gold: 5820
Health: 1803; Armor: 23; MR: 30; Gold: 5830
Health: 1805; Armor: 23; MR: 30; Gold: 5840
Health: 1807; Armor: 23; MR: 30; Gold: 5850
Health: 1808; Armor: 23; MR: 30; Gold: 5860
Health: 1810; Armor: 24; MR: 30; Gold: 5870
Health: 1812; Armor: 24; MR: 30; Gold: 5880
Health: 1814; Armor: 24; MR: 31; Gold: 5890
Health: 1816; Armor: 24; MR: 31; Gold: 5900
Health: 1818; Armor: 24; MR: 31; Gold: 5910
Health: 1820; Armor: 24; MR: 31; Gold: 5920
Health: 1822; Armor: 24; MR: 31; Gold: 5930
Health: 1823; Armor: 24; MR: 31; Gold: 5940
Health: 1825; Armor: 25; MR: 31; Gold: 5950
Health: 1827; Armor: 25; MR: 31; Gold: 5960
Health: 1829; Armor: 25; MR: 32; Gold: 5970
Health: 1831; Armor: 25; MR: 32; Gold: 5980
Health: 1833; Armor: 25; MR: 32; Gold: 5990
Health: 1835; Armor: 25; MR: 32; Gold: 6000
Health: 1837; Armor: 25; MR: 32; Gold: 6010
Health: 1838; Armor: 25; MR: 32; Gold: 6020
Health: 1840; Armor: 26; MR: 32; Gold: 6030
Health: 1842; Armor: 26; MR: 33; Gold: 6040
Health: 1844; Armor: 26; MR: 33; Gold: 6050
Health: 1846; Armor: 26; MR: 33; Gold: 6060
Health: 1848; Armor: 26; MR: 33; Gold: 6070
Health: 1850; Armor: 26; MR: 33; Gold: 6080
Health: 1852; Armor: 26; MR: 33; Gold: 6090
Health: 1853; Armor: 27; MR: 33; Gold: 6100
Health: 1855; Armor: 27; MR: 34; Gold: 6110
Health: 1857; Armor: 27; MR: 34; Gold: 6120
Health: 1859; Armor: 27; MR: 34; Gold: 6130
Health: 1861; Armor: 27; MR: 34; Gold: 6140
Health: 1863; Armor: 27; MR: 34; Gold: 6150
Health: 1865; Armor: 27; MR: 34; Gold: 6160
Health: 1867; Armor: 27; MR: 34; Gold: 6170
Health: 1868; Armor: 28; MR: 34; Gold: 6180
Health: 1870; Armor: 28; MR: 35; Gold: 6190
Health: 1872; Armor: 28; MR: 35; Gold: 6200
Health: 1874; Armor: 28; MR: 35; Gold: 6210
Health: 1876; Armor: 28; MR: 35; Gold: 6220
Health: 1878; Armor: 28; MR: 35; Gold: 6230
Health: 1880; Armor: 28; MR: 35; Gold: 6240
Health: 1882; Armor: 28; MR: 35; Gold: 6250
Health: 1883; Armor: 29; MR: 36; Gold: 6260
Health: 1885; Armor: 29; MR: 36; Gold: 6270
Health: 1887; Armor: 29; MR: 36; Gold: 6280
Health: 1889; Armor: 29; MR: 36; Gold: 6290
Health: 1891; Armor: 29; MR: 36; Gold: 6300
Health: 1893; Armor: 29; MR: 36; Gold: 6310
Health: 1895; Armor: 29; MR: 36; Gold: 6320
Health: 1897; Armor: 29; MR: 36; Gold: 6330
Health: 1898; Armor: 30; MR: 37; Gold: 6340
Health: 1900; Armor: 30; MR: 37; Gold: 6350
Health: 1902; Armor: 30; MR: 37; Gold: 6360
Health: 1904; Armor: 30; MR: 37; Gold: 6370
Health: 1906; Armor: 30; MR: 37; Gold: 6380
Health: 1908; Armor: 30; MR: 37; Gold: 6390
Health: 1910; Armor: 30; MR: 37; Gold: 6400
Health: 1911; Armor: 30; MR: 38; Gold: 6410
Health: 1913; Armor: 31; MR: 38; Gold: 6420
Health: 1915; Armor: 31; MR: 38; Gold: 6430
Health: 1917; Armor: 31; MR: 38; Gold: 6440
Health: 1919; Armor: 31; MR: 38; Gold: 6450
Health: 1921; Armor: 31; MR: 38; Gold: 6460
Health: 1923; Armor: 31; MR: 38; Gold: 6470
Health: 1925; Armor: 31; MR: 39; Gold: 6480
Health: 1926; Armor: 32; MR: 39; Gold: 6490
Health: 1928; Armor: 32; MR: 39; Gold: 6500
Health: 1930; Armor: 32; MR: 39; Gold: 6510
Health: 1932; Armor: 32; MR: 39; Gold: 6520
Health: 1934; Armor: 32; MR: 39; Gold: 6530
Health: 1936; Armor: 32; MR: 39; Gold: 6540
Health: 1938; Armor: 32; MR: 39; Gold: 6550
Health: 1940; Armor: 32; MR: 40; Gold: 6560
Health: 1941; Armor: 33; MR: 40; Gold: 6570
Health: 1943; Armor: 33; MR: 40; Gold: 6580
Health: 1945; Armor: 33; MR: 40; Gold: 6590
Health: 1947; Armor: 33; MR: 40; Gold: 6600
Health: 1949; Armor: 33; MR: 40; Gold: 6610
Health: 1951; Armor: 33; MR: 40; Gold: 6620
Health: 1953; Armor: 33; MR: 41; Gold: 6630
Health: 1955; Armor: 33; MR: 41; Gold: 6640
Health: 1956; Armor: 34; MR: 41; Gold: 6650
Health: 1958; Armor: 34; MR: 41; Gold: 6660
Health: 1960; Armor: 34; MR: 41; Gold: 6670
Health: 1962; Armor: 34; MR: 41; Gold: 6680
Health: 1964; Armor: 34; MR: 41; Gold: 6690
Health: 1966; Armor: 34; MR: 41; Gold: 6700
Health: 1968; Armor: 34; MR: 42; Gold: 6710
Health: 1970; Armor: 34; MR: 42; Gold: 6720
Health: 1971; Armor: 35; MR: 42; Gold: 6730
Health: 1973; Armor: 35; MR: 42; Gold: 6740
Health: 1975; Armor: 35; MR: 42; Gold: 6750
Health: 1977; Armor: 35; MR: 42; Gold: 6760
Health: 1979; Armor: 35; MR: 42; Gold: 6770
Health: 1981; Armor: 35; MR: 43; Gold: 6780
Health: 1983; Armor: 35; MR: 43; Gold: 6790
Health: 1985; Armor: 35; MR: 43; Gold: 6800
Health: 1986; Armor: 36; MR: 43; Gold: 6810
Health: 1988; Armor: 36; MR: 43; Gold: 6820
Health: 1990; Armor: 36; MR: 43; Gold: 6830
Health: 1992; Armor: 36; MR: 43; Gold: 6840
Health: 1994; Armor: 36; MR: 44; Gold: 6850
Health: 1996; Armor: 36; MR: 44; Gold: 6860
Health: 1998; Armor: 36; MR: 44; Gold: 6870
Health: 1999; Armor: 37; MR: 44; Gold: 6880
Health: 2001; Armor: 37; MR: 44; Gold: 6890
Health: 2003; Armor: 37; MR: 44; Gold: 6900
Health: 2005; Armor: 37; MR: 44; Gold: 6910
Health: 2007; Armor: 37; MR: 44; Gold: 6920
Health: 2009; Armor: 37; MR: 45; Gold: 6930
Health: 2011; Armor: 37; MR: 45; Gold: 6940
Health: 2013; Armor: 37; MR: 45; Gold: 6950
Health: 2014; Armor: 38; MR: 45; Gold: 6960
Health: 2016; Armor: 38; MR: 45; Gold: 6970
Health: 2018; Armor: 38; MR: 45; Gold: 6980
Health: 2020; Armor: 38; MR: 45; Gold: 6990
Health: 2022; Armor: 38; MR: 46; Gold: 7000
Health: 2024; Armor: 38; MR: 46; Gold: 7010
Health: 2026; Armor: 38; MR: 46; Gold: 7020
Health: 2028; Armor: 38; MR: 46; Gold: 7030
Health: 2029; Armor: 39; MR: 46; Gold: 7040
Health: 2031; Armor: 39; MR: 46; Gold: 7050
Health: 2033; Armor: 39; MR: 46; Gold: 7060
Health: 2035; Armor: 39; MR: 46; Gold: 7070
Health: 2037; Armor: 39; MR: 47; Gold: 7080
Health: 2039; Armor: 39; MR: 47; Gold: 7090
Health: 2041; Armor: 39; MR: 47; Gold: 7100
Health: 2043; Armor: 39; MR: 47; Gold: 7110
Health: 2044; Armor: 40; MR: 47; Gold: 7120
Health: 2046; Armor: 40; MR: 47; Gold: 7130
Health: 2048; Armor: 40; MR: 47; Gold: 7140
Health: 2050; Armor: 40; MR: 48; Gold: 7150
Health: 2052; Armor: 40; MR: 48; Gold: 7160
Health: 2054; Armor: 40; MR: 48; Gold: 7170
Health: 2056; Armor: 40; MR: 48; Gold: 7180
Health: 2058; Armor: 40; MR: 48; Gold: 7190
Health: 2059; Armor: 41; MR: 48; Gold: 7200
Health: 2061; Armor: 41; MR: 48; Gold: 7210
Health: 2063; Armor: 41; MR: 49; Gold: 7220
Health: 2065; Armor: 41; MR: 49; Gold: 7230
Health: 2067; Armor: 41; MR: 49; Gold: 7240
Health: 2069; Armor: 41; MR: 49; Gold: 7250
Health: 2071; Armor: 41; MR: 49; Gold: 7260
Health: 2073; Armor: 42; MR: 49; Gold: 7270
Health: 2074; Armor: 42; MR: 49; Gold: 7280
Health: 2076; Armor: 42; MR: 49; Gold: 7290
Health: 2078; Armor: 42; MR: 50; Gold: 7300
Health: 2080; Armor: 42; MR: 50; Gold: 7310
Health: 2082; Armor: 42; MR: 50; Gold: 7320
Health: 2084; Armor: 42; MR: 50; Gold: 7330
Health: 2086; Armor: 42; MR: 50; Gold: 7340
Health: 2088; Armor: 43; MR: 50; Gold: 7350
Health: 2089; Armor: 43; MR: 50; Gold: 7360
Health: 2091; Armor: 43; MR: 51; Gold: 7370
Health: 2093; Armor: 43; MR: 51; Gold: 7380
Health: 2095; Armor: 43; MR: 51; Gold: 7390
Health: 2097; Armor: 43; MR: 51; Gold: 7400
Health: 2099; Armor: 43; MR: 51; Gold: 7410
Health: 2101; Armor: 43; MR: 51; Gold: 7420
Health: 2103; Armor: 44; MR: 51; Gold: 7430
Health: 2104; Armor: 44; MR: 51; Gold: 7440
Health: 2106; Armor: 44; MR: 52; Gold: 7450
Health: 2108; Armor: 44; MR: 52; Gold: 7460
Health: 2110; Armor: 44; MR: 52; Gold: 7470
Health: 2112; Armor: 44; MR: 52; Gold: 7480
Health: 2114; Armor: 44; MR: 52; Gold: 7490
Health: 2116; Armor: 44; MR: 52; Gold: 7500
Health: 2118; Armor: 45; MR: 52; Gold: 7510
Health: 2119; Armor: 45; MR: 53; Gold: 7520
Health: 2121; Armor: 45; MR: 53; Gold: 7530
Health: 2123; Armor: 45; MR: 53; Gold: 7540
Health: 2125; Armor: 45; MR: 53; Gold: 7550
Health: 2127; Armor: 45; MR: 53; Gold: 7560
Health: 2129; Armor: 45; MR: 53; Gold: 7570
Health: 2131; Armor: 45; MR: 53; Gold: 7580
Health: 2132; Armor: 46; MR: 54; Gold: 7590
Health: 2134; Armor: 46; MR: 54; Gold: 7600
Health: 2136; Armor: 46; MR: 54; Gold: 7610
Health: 2138; Armor: 46; MR: 54; Gold: 7620
Health: 2140; Armor: 46; MR: 54; Gold: 7630
Health: 2142; Armor: 46; MR: 54; Gold: 7640
Health: 2144; Armor: 46; MR: 54; Gold: 7650
Health: 2146; Armor: 47; MR: 54; Gold: 7660
Health: 2147; Armor: 47; MR: 55; Gold: 7670
Health: 2149; Armor: 47; MR: 55; Gold: 7680
Health: 2151; Armor: 47; MR: 55; Gold: 7690
Health: 2153; Armor: 47; MR: 55; Gold: 7700
Health: 2155; Armor: 47; MR: 55; Gold: 7710
Health: 2157; Armor: 47; MR: 55; Gold: 7720
Health: 2159; Armor: 47; MR: 55; Gold: 7730
Health: 2161; Armor: 48; MR: 56; Gold: 7740
Health: 2162; Armor: 48; MR: 56; Gold: 7750
Health: 2164; Armor: 48; MR: 56; Gold: 7760
Health: 2166; Armor: 48; MR: 56; Gold: 7770
Health: 2168; Armor: 48; MR: 56; Gold: 7780
Health: 2170; Armor: 48; MR: 56; Gold: 7790
Health: 2172; Armor: 48; MR: 56; Gold: 7800
Health: 2174; Armor: 48; MR: 57; Gold: 7810
Health: 2176; Armor: 49; MR: 57; Gold: 7820
Health: 2177; Armor: 49; MR: 57; Gold: 7830
Health: 2179; Armor: 49; MR: 57; Gold: 7840
Health: 2181; Armor: 49; MR: 57; Gold: 7850
Health: 2183; Armor: 49; MR: 57; Gold: 7860
Health: 2185; Armor: 49; MR: 57; Gold: 7870
Health: 2187; Armor: 49; MR: 57; Gold: 7880
Health: 2189; Armor: 49; MR: 58; Gold: 7890
Health: 2191; Armor: 50; MR: 58; Gold: 7900
Health: 2192; Armor: 50; MR: 58; Gold: 7910
Health: 2194; Armor: 50; MR: 58; Gold: 7920
Health: 2196; Armor: 50; MR: 58; Gold: 7930
Health: 2198; Armor: 50; MR: 58; Gold: 7940
Health: 2200; Armor: 50; MR: 58; Gold: 7950
Health: 2202; Armor: 50; MR: 59; Gold: 7960
Health: 2204; Armor: 50; MR: 59; Gold: 7970
Health: 2205; Armor: 51; MR: 59; Gold: 7980
Health: 2207; Armor: 51; MR: 59; Gold: 7990
Health: 2209; Armor: 51; MR: 59; Gold: 8000
Health: 2211; Armor: 51; MR: 59; Gold: 8010
Health: 2213; Armor: 51; MR: 59; Gold: 8020
Health: 2215; Armor: 51; MR: 59; Gold: 8030
Health: 2217; Armor: 51; MR: 60; Gold: 8040
Health: 2219; Armor: 52; MR: 60; Gold: 8050
Health: 2220; Armor: 52; MR: 60; Gold: 8060
Health: 2222; Armor: 52; MR: 60; Gold: 8070
Health: 2224; Armor: 52; MR: 60; Gold: 8080
Health: 2226; Armor: 52; MR: 60; Gold: 8090
Health: 2228; Armor: 52; MR: 60; Gold: 8100
Health: 2230; Armor: 52; MR: 61; Gold: 8110
Health: 2232; Armor: 52; MR: 61; Gold: 8120
Health: 2234; Armor: 53; MR: 61; Gold: 8130
Health: 2235; Armor: 53; MR: 61; Gold: 8140
Health: 2237; Armor: 53; MR: 61; Gold: 8150
Health: 2239; Armor: 53; MR: 61; Gold: 8160
